start,kwh,is_offpeak,ev_flag,ev_kwh,home_kwh
2025-12-27 04:00:00+00:00,0.069,True,False,0.0,0.069
2025-12-27 04:30:00+00:00,0.068,True,False,0.0,0.068
2025-12-27 05:00:00+00:00,0.069,False,False,0.0,0.069
2025-12-27 05:30:00+00:00,0.073,False,False,0.0,0.073
2025-12-27 06:00:00+00:00,0.087,False,False,0.0,0.087
2025-12-27 06:30:00+00:00,0.087,False,False,0.0,0.087
2025-12-27 07:00:00+00:00,0.149,False,False,0.0,0.149
2025-12-27 07:30:00+00:00,0.476,False,False,0.0,0.476
2025-12-27 08:00:00+00:00,1.262,False,False,0.0,1.262
2025-12-27 08:30:00+00:00,1.482,False,False,0.0,1.482
2025-12-27 09:00:00+00:00,0.285,False,False,0.0,0.285
2025-12-27 09:30:00+00:00,0.443,False,False,0.0,0.443
2025-12-27 10:00:00+00:00,0.797,False,False,0.0,0.797
2025-12-27 10:30:00+00:00,0.946,False,False,0.0,0.946
2025-12-27 11:00:00+00:00,1.131,False,False,0.0,1.131
2025-12-27 11:30:00+00:00,0.619,False,False,0.0,0.619
2025-12-27 12:00:00+00:00,0.525,False,False,0.0,0.525
2025-12-27 12:30:00+00:00,0.418,False,False,0.0,0.418
2025-12-27 13:00:00+00:00,0.368,False,False,0.0,0.368
2025-12-27 13:30:00+00:00,0.278,False,False,0.0,0.278
2025-12-27 14:00:00+00:00,0.195,False,False,0.0,0.195
2025-12-27 14:30:00+00:00,0.222,False,False,0.0,0.222
2025-12-27 15:00:00+00:00,0.198,False,False,0.0,0.198
2025-12-27 15:30:00+00:00,0.278,False,False,0.0,0.278
2025-12-27 16:00:00+00:00,0.457,False,False,0.0,0.457
2025-12-27 16:30:00+00:00,1.374,False,False,0.0,1.374
2025-12-27 17:00:00+00:00,0.756,False,False,0.0,0.756
2025-12-27 17:30:00+00:00,0.335,False,False,0.0,0.335
2025-12-27 18:00:00+00:00,0.233,False,False,0.0,0.233
2025-12-27 18:30:00+00:00,0.211,False,False,0.0,0.211
2025-12-27 19:00:00+00:00,0.183,False,False,0.0,0.183
2025-12-27 19:30:00+00:00,0.166,False,False,0.0,0.166
2025-12-27 20:00:00+00:00,0.167,False,False,0.0,0.167
2025-12-27 20:30:00+00:00,0.173,False,False,0.0,0.173
2025-12-27 21:00:00+00:00,0.186,False,False,0.0,0.186
2025-12-27 21:30:00+00:00,0.335,False,False,0.0,0.335
2025-12-27 22:00:00+00:00,0.337,False,False,0.0,0.337
2025-12-27 22:30:00+00:00,0.296,False,False,0.0,0.296
2025-12-27 23:00:00+00:00,0.298,True,False,0.0,0.298
2025-12-27 23:30:00+00:00,0.227,True,False,0.0,0.227
2025-12-28 00:00:00+00:00,0.087,True,False,0.0,0.087
2025-12-28 00:30:00+00:00,0.088,True,False,0.0,0.088
2025-12-28 01:00:00+00:00,0.083,True,False,0.0,0.083
2025-12-28 01:30:00+00:00,0.078,True,False,0.0,0.078
2025-12-28 02:00:00+00:00,0.069,True,False,0.0,0.069
2025-12-28 02:30:00+00:00,0.073,True,False,0.0,0.073
2025-12-28 03:00:00+00:00,0.068,True,False,0.0,0.068
2025-12-28 03:30:00+00:00,0.059,True,False,0.0,0.059
2025-12-28 04:00:00+00:00,0.066,True,False,0.0,0.066
2025-12-28 04:30:00+00:00,0.069,True,False,0.0,0.069
2025-12-28 05:00:00+00:00,0.064,False,False,0.0,0.064
2025-12-28 05:30:00+00:00,0.064,False,False,0.0,0.064
2025-12-28 06:00:00+00:00,0.079,False,False,0.0,0.079
2025-12-28 06:30:00+00:00,0.099,False,False,0.0,0.099
2025-12-28 07:00:00+00:00,0.272,False,False,0.0,0.272
2025-12-28 07:30:00+00:00,0.396,False,False,0.0,0.396
2025-12-28 08:00:00+00:00,0.769,False,False,0.0,0.769
2025-12-28 08:30:00+00:00,0.597,False,False,0.0,0.597
2025-12-28 09:00:00+00:00,0.246,False,False,0.0,0.246
2025-12-28 09:30:00+00:00,0.474,False,False,0.0,0.474
2025-12-28 10:00:00+00:00,0.536,False,False,0.0,0.536
2025-12-28 10:30:00+00:00,0.188,False,False,0.0,0.188
2025-12-28 11:00:00+00:00,0.175,False,False,0.0,0.175
2025-12-28 11:30:00+00:00,0.439,False,False,0.0,0.439
2025-12-28 12:00:00+00:00,0.164,False,False,0.0,0.164
2025-12-28 12:30:00+00:00,0.118,False,False,0.0,0.118
2025-12-28 13:00:00+00:00,0.243,False,False,0.0,0.243
2025-12-28 13:30:00+00:00,0.249,False,False,0.0,0.249
2025-12-28 14:00:00+00:00,0.214,False,False,0.0,0.214
2025-12-28 14:30:00+00:00,0.257,False,False,0.0,0.257
2025-12-28 15:00:00+00:00,0.898,False,False,0.0,0.898
2025-12-28 15:30:00+00:00,2.372,False,True,2.073,0.29899999999999993
2025-12-28 16:00:00+00:00,4.449,False,True,3.964,0.4849999999999999
2025-12-28 16:30:00+00:00,0.343,False,False,0.0,0.343
2025-12-28 17:00:00+00:00,0.997,False,False,0.0,0.997
2025-12-28 17:30:00+00:00,0.817,False,False,0.0,0.817
2025-12-28 18:00:00+00:00,0.694,False,False,0.0,0.694
2025-12-28 18:30:00+00:00,0.326,False,False,0.0,0.326
2025-12-28 19:00:00+00:00,3.798,False,True,3.555,0.24299999999999988
2025-12-28 19:30:00+00:00,0.378,False,False,0.0,0.378
2025-12-28 20:00:00+00:00,0.354,False,False,0.0,0.354
2025-12-28 20:30:00+00:00,0.73,False,False,0.0,0.73
2025-12-28 21:00:00+00:00,1.38,False,False,0.0,1.38
2025-12-28 21:30:00+00:00,0.71,False,False,0.0,0.71
2025-12-28 22:00:00+00:00,0.294,False,False,0.0,0.294
2025-12-28 22:30:00+00:00,0.269,False,False,0.0,0.269
2025-12-28 23:00:00+00:00,0.264,True,False,0.0,0.264
2025-12-28 23:30:00+00:00,0.198,True,False,0.0,0.198
2025-12-29 00:00:00+00:00,3.444,True,True,3.3489999999999998,0.0950000000000002
2025-12-29 00:30:00+00:00,1.945,True,True,1.855,0.09000000000000008
2025-12-29 01:00:00+00:00,0.089,True,False,0.0,0.089
2025-12-29 01:30:00+00:00,3.717,True,True,3.6310000000000002,0.08599999999999985
2025-12-29 02:00:00+00:00,3.819,True,True,3.734,0.08499999999999996
2025-12-29 02:30:00+00:00,3.816,True,True,3.738,0.07799999999999985
2025-12-29 03:00:00+00:00,3.812,True,True,3.738,0.07399999999999984
2025-12-29 03:30:00+00:00,0.065,True,False,0.0,0.065
2025-12-29 04:00:00+00:00,3.752,True,True,3.678,0.07399999999999984
2025-12-29 04:30:00+00:00,3.828,True,True,3.755,0.07299999999999995
2025-12-29 05:00:00+00:00,0.069,False,False,0.0,0.069
2025-12-29 05:30:00+00:00,0.391,False,False,0.0,0.391
2025-12-29 06:00:00+00:00,0.423,False,False,0.0,0.423
2025-12-29 06:30:00+00:00,0.103,False,False,0.0,0.103
2025-12-29 07:00:00+00:00,0.491,False,False,0.0,0.491
2025-12-29 07:30:00+00:00,0.297,False,False,0.0,0.297
2025-12-29 08:00:00+00:00,1.016,False,False,0.0,1.016
2025-12-29 08:30:00+00:00,0.287,False,False,0.0,0.287
2025-12-29 09:00:00+00:00,1.03,False,False,0.0,1.03
2025-12-29 09:30:00+00:00,0.674,False,False,0.0,0.674
2025-12-29 10:00:00+00:00,0.304,False,False,0.0,0.304
2025-12-29 10:30:00+00:00,0.352,False,False,0.0,0.352
2025-12-29 11:00:00+00:00,0.3,False,False,0.0,0.3
2025-12-29 11:30:00+00:00,0.397,False,False,0.0,0.397
2025-12-29 12:00:00+00:00,0.706,False,False,0.0,0.706
2025-12-29 12:30:00+00:00,0.406,False,False,0.0,0.406
2025-12-29 13:00:00+00:00,0.148,False,False,0.0,0.148
2025-12-29 13:30:00+00:00,0.329,False,False,0.0,0.329
2025-12-29 14:00:00+00:00,0.433,False,False,0.0,0.433
2025-12-29 14:30:00+00:00,0.126,False,False,0.0,0.126
2025-12-29 15:00:00+00:00,0.122,False,False,0.0,0.122
2025-12-29 15:30:00+00:00,0.127,False,False,0.0,0.127
2025-12-29 16:00:00+00:00,0.155,False,False,0.0,0.155
2025-12-29 16:30:00+00:00,0.16,False,False,0.0,0.16
2025-12-29 17:00:00+00:00,0.221,False,False,0.0,0.221
2025-12-29 17:30:00+00:00,0.301,False,False,0.0,0.301
2025-12-29 18:00:00+00:00,0.318,False,False,0.0,0.318
2025-12-29 18:30:00+00:00,0.34,False,False,0.0,0.34
2025-12-29 19:00:00+00:00,0.289,False,False,0.0,0.289
2025-12-29 19:30:00+00:00,0.202,False,False,0.0,0.202
2025-12-29 20:00:00+00:00,0.181,False,False,0.0,0.181
2025-12-29 20:30:00+00:00,0.157,False,False,0.0,0.157
2025-12-29 21:00:00+00:00,0.157,False,False,0.0,0.157
2025-12-29 21:30:00+00:00,0.148,False,False,0.0,0.148
2025-12-29 22:00:00+00:00,0.109,False,False,0.0,0.109
2025-12-29 22:30:00+00:00,0.08,False,False,0.0,0.08
2025-12-29 23:00:00+00:00,0.086,True,False,0.0,0.086
2025-12-29 23:30:00+00:00,0.067,True,False,0.0,0.067
2025-12-30 00:00:00+00:00,0.08,True,False,0.0,0.08
2025-12-30 00:30:00+00:00,0.078,True,False,0.0,0.078
2025-12-30 01:00:00+00:00,0.078,True,False,0.0,0.078
2025-12-30 01:30:00+00:00,0.066,True,False,0.0,0.066
2025-12-30 02:00:00+00:00,0.079,True,False,0.0,0.079
2025-12-30 02:30:00+00:00,0.071,True,False,0.0,0.071
2025-12-30 03:00:00+00:00,0.057,True,False,0.0,0.057
2025-12-30 03:30:00+00:00,0.069,True,False,0.0,0.069
2025-12-30 04:00:00+00:00,0.068,True,False,0.0,0.068
2025-12-30 04:30:00+00:00,0.059,True,False,0.0,0.059
2025-12-30 05:00:00+00:00,0.065,False,False,0.0,0.065
2025-12-30 05:30:00+00:00,0.072,False,False,0.0,0.072
2025-12-30 06:00:00+00:00,0.069,False,False,0.0,0.069
2025-12-30 06:30:00+00:00,0.098,False,False,0.0,0.098
2025-12-30 07:00:00+00:00,0.111,False,False,0.0,0.111
2025-12-30 07:30:00+00:00,0.118,False,False,0.0,0.118
2025-12-30 08:00:00+00:00,0.446,False,False,0.0,0.446
2025-12-30 08:30:00+00:00,0.233,False,False,0.0,0.233
2025-12-30 09:00:00+00:00,0.61,False,False,0.0,0.61
2025-12-30 09:30:00+00:00,0.627,False,False,0.0,0.627
2025-12-30 10:00:00+00:00,0.347,False,False,0.0,0.347
2025-12-30 10:30:00+00:00,0.834,False,False,0.0,0.834
2025-12-30 11:00:00+00:00,0.409,False,False,0.0,0.409
2025-12-30 11:30:00+00:00,0.289,False,False,0.0,0.289
2025-12-30 12:00:00+00:00,1.351,False,False,0.0,1.351
2025-12-30 12:30:00+00:00,1.394,False,False,0.0,1.394
2025-12-30 13:00:00+00:00,0.411,False,False,0.0,0.411
2025-12-30 13:30:00+00:00,0.285,False,False,0.0,0.285
2025-12-30 14:00:00+00:00,0.4,False,False,0.0,0.4
2025-12-30 14:30:00+00:00,0.403,False,False,0.0,0.403
2025-12-30 15:00:00+00:00,0.269,False,False,0.0,0.269
2025-12-30 15:30:00+00:00,0.223,False,False,0.0,0.223
2025-12-30 16:00:00+00:00,0.218,False,False,0.0,0.218
2025-12-30 16:30:00+00:00,0.313,False,False,0.0,0.313
2025-12-30 17:00:00+00:00,0.357,False,False,0.0,0.357
2025-12-30 17:30:00+00:00,0.338,False,False,0.0,0.338
2025-12-30 18:00:00+00:00,0.233,False,False,0.0,0.233
2025-12-30 18:30:00+00:00,0.273,False,False,0.0,0.273
2025-12-30 19:00:00+00:00,0.518,False,False,0.0,0.518
2025-12-30 19:30:00+00:00,0.278,False,False,0.0,0.278
2025-12-30 20:00:00+00:00,0.233,False,False,0.0,0.233
2025-12-30 20:30:00+00:00,0.374,False,False,0.0,0.374
2025-12-30 21:00:00+00:00,0.33,False,False,0.0,0.33
2025-12-30 21:30:00+00:00,0.305,False,False,0.0,0.305
2025-12-30 22:00:00+00:00,0.3,False,False,0.0,0.3
2025-12-30 22:30:00+00:00,0.277,False,False,0.0,0.277
2025-12-30 23:00:00+00:00,0.279,True,False,0.0,0.279
2025-12-30 23:30:00+00:00,0.278,True,False,0.0,0.278
2025-12-31 00:00:00+00:00,0.105,True,False,0.0,0.105
2025-12-31 00:30:00+00:00,0.072,True,False,0.0,0.072
2025-12-31 01:00:00+00:00,0.083,True,False,0.0,0.083
2025-12-31 01:30:00+00:00,0.078,True,False,0.0,0.078
2025-12-31 02:00:00+00:00,0.073,True,False,0.0,0.073
2025-12-31 02:30:00+00:00,0.063,True,False,0.0,0.063
2025-12-31 03:00:00+00:00,0.069,True,False,0.0,0.069
2025-12-31 03:30:00+00:00,0.064,True,False,0.0,0.064
2025-12-31 04:00:00+00:00,0.058,True,False,0.0,0.058
2025-12-31 04:30:00+00:00,0.067,True,False,0.0,0.067
2025-12-31 05:00:00+00:00,0.062,False,False,0.0,0.062
2025-12-31 05:30:00+00:00,0.061,False,False,0.0,0.061
2025-12-31 06:00:00+00:00,0.079,False,False,0.0,0.079
2025-12-31 06:30:00+00:00,0.09,False,False,0.0,0.09
2025-12-31 07:00:00+00:00,0.708,False,False,0.0,0.708
2025-12-31 07:30:00+00:00,1.333,False,False,0.0,1.333
2025-12-31 08:00:00+00:00,1.727,False,False,0.0,1.727
2025-12-31 08:30:00+00:00,0.396,False,False,0.0,0.396
2025-12-31 09:00:00+00:00,0.453,False,False,0.0,0.453
2025-12-31 09:30:00+00:00,0.896,False,False,0.0,0.896
2025-12-31 10:00:00+00:00,0.513,False,False,0.0,0.513
2025-12-31 10:30:00+00:00,0.718,False,False,0.0,0.718
2025-12-31 11:00:00+00:00,0.496,False,False,0.0,0.496
2025-12-31 11:30:00+00:00,0.284,False,False,0.0,0.284
2025-12-31 12:00:00+00:00,0.466,False,False,0.0,0.466
2025-12-31 12:30:00+00:00,0.473,False,False,0.0,0.473
2025-12-31 13:00:00+00:00,0.379,False,False,0.0,0.379
2025-12-31 13:30:00+00:00,0.28,False,False,0.0,0.28
2025-12-31 14:00:00+00:00,0.278,False,False,0.0,0.278
2025-12-31 14:30:00+00:00,0.704,False,False,0.0,0.704
2025-12-31 15:00:00+00:00,0.622,False,False,0.0,0.622
2025-12-31 15:30:00+00:00,0.357,False,False,0.0,0.357
2025-12-31 16:00:00+00:00,0.271,False,False,0.0,0.271
2025-12-31 16:30:00+00:00,0.877,False,False,0.0,0.877
2025-12-31 17:00:00+00:00,1.386,False,False,0.0,1.386
2025-12-31 17:30:00+00:00,0.945,False,False,0.0,0.945
2025-12-31 18:00:00+00:00,0.28,False,False,0.0,0.28
2025-12-31 18:30:00+00:00,0.279,False,False,0.0,0.279
2025-12-31 19:00:00+00:00,0.358,False,False,0.0,0.358
2025-12-31 19:30:00+00:00,0.214,False,False,0.0,0.214
2025-12-31 20:00:00+00:00,0.193,False,False,0.0,0.193
2025-12-31 20:30:00+00:00,0.207,False,False,0.0,0.207
2025-12-31 21:00:00+00:00,0.202,False,False,0.0,0.202
2025-12-31 21:30:00+00:00,0.338,False,False,0.0,0.338
2025-12-31 22:00:00+00:00,0.225,False,False,0.0,0.225
2025-12-31 22:30:00+00:00,0.207,False,False,0.0,0.207
2025-12-31 23:00:00+00:00,0.205,True,False,0.0,0.205
2025-12-31 23:30:00+00:00,0.202,True,False,0.0,0.202
2026-01-01 00:00:00+00:00,0.211,True,False,0.0,0.211
2026-01-01 00:30:00+00:00,0.546,True,False,0.0,0.546
2026-01-01 01:00:00+00:00,0.099,True,False,0.0,0.099
2026-01-01 01:30:00+00:00,0.097,True,False,0.0,0.097
2026-01-01 02:00:00+00:00,0.119,True,False,0.0,0.119
2026-01-01 02:30:00+00:00,0.385,True,False,0.0,0.385
2026-01-01 03:00:00+00:00,0.082,True,False,0.0,0.082
2026-01-01 03:30:00+00:00,0.075,True,False,0.0,0.075
2026-01-01 04:00:00+00:00,0.078,True,False,0.0,0.078
2026-01-01 04:30:00+00:00,0.074,True,False,0.0,0.074
2026-01-01 05:00:00+00:00,0.074,False,False,0.0,0.074
2026-01-01 05:30:00+00:00,0.068,False,False,0.0,0.068
2026-01-01 06:00:00+00:00,0.085,False,False,0.0,0.085
2026-01-01 06:30:00+00:00,0.097,False,False,0.0,0.097
2026-01-01 07:00:00+00:00,0.105,False,False,0.0,0.105
2026-01-01 07:30:00+00:00,0.167,False,False,0.0,0.167
2026-01-01 08:00:00+00:00,0.178,False,False,0.0,0.178
2026-01-01 08:30:00+00:00,0.421,False,False,0.0,0.421
2026-01-01 09:00:00+00:00,1.27,False,False,0.0,1.27
2026-01-01 09:30:00+00:00,1.472,False,False,0.0,1.472
2026-01-01 10:00:00+00:00,0.949,False,False,0.0,0.949
2026-01-01 10:30:00+00:00,0.24,False,False,0.0,0.24
2026-01-01 11:00:00+00:00,0.688,False,False,0.0,0.688
2026-01-01 11:30:00+00:00,0.428,False,False,0.0,0.428
2026-01-01 12:00:00+00:00,0.721,False,False,0.0,0.721
2026-01-01 12:30:00+00:00,0.223,False,False,0.0,0.223
2026-01-01 13:00:00+00:00,0.145,False,False,0.0,0.145
2026-01-01 13:30:00+00:00,0.145,False,False,0.0,0.145
2026-01-01 14:00:00+00:00,0.987,False,False,0.0,0.987
2026-01-01 14:30:00+00:00,0.474,False,False,0.0,0.474
2026-01-01 15:00:00+00:00,0.372,False,False,0.0,0.372
2026-01-01 15:30:00+00:00,0.86,False,False,0.0,0.86
2026-01-01 16:00:00+00:00,0.253,False,False,0.0,0.253
2026-01-01 16:30:00+00:00,0.346,False,False,0.0,0.346
2026-01-01 17:00:00+00:00,0.26,False,False,0.0,0.26
2026-01-01 17:30:00+00:00,0.276,False,False,0.0,0.276
2026-01-01 18:00:00+00:00,0.284,False,False,0.0,0.284
2026-01-01 18:30:00+00:00,0.284,False,False,0.0,0.284
2026-01-01 19:00:00+00:00,0.189,False,False,0.0,0.189
2026-01-01 19:30:00+00:00,0.208,False,False,0.0,0.208
2026-01-01 20:00:00+00:00,0.258,False,False,0.0,0.258
2026-01-01 20:30:00+00:00,0.322,False,False,0.0,0.322
2026-01-01 21:00:00+00:00,0.309,False,False,0.0,0.309
2026-01-01 21:30:00+00:00,0.302,False,False,0.0,0.302
2026-01-01 22:00:00+00:00,0.295,False,False,0.0,0.295
2026-01-01 22:30:00+00:00,0.275,False,False,0.0,0.275
2026-01-01 23:00:00+00:00,0.285,True,False,0.0,0.285
2026-01-01 23:30:00+00:00,0.221,True,False,0.0,0.221
2026-01-02 00:00:00+00:00,0.082,True,False,0.0,0.082
2026-01-02 00:30:00+00:00,0.081,True,False,0.0,0.081
2026-01-02 01:00:00+00:00,0.08,True,False,0.0,0.08
2026-01-02 01:30:00+00:00,0.078,True,False,0.0,0.078
2026-01-02 02:00:00+00:00,0.071,True,False,0.0,0.071
2026-01-02 02:30:00+00:00,0.073,True,False,0.0,0.073
2026-01-02 03:00:00+00:00,0.063,True,False,0.0,0.063
2026-01-02 03:30:00+00:00,0.069,True,False,0.0,0.069
2026-01-02 04:00:00+00:00,0.073,True,False,0.0,0.073
2026-01-02 04:30:00+00:00,0.061,True,False,0.0,0.061
2026-01-02 05:00:00+00:00,0.072,False,False,0.0,0.072
2026-01-02 05:30:00+00:00,0.07,False,False,0.0,0.07
2026-01-02 06:00:00+00:00,0.078,False,False,0.0,0.078
2026-01-02 06:30:00+00:00,0.097,False,False,0.0,0.097
2026-01-02 07:00:00+00:00,0.157,False,False,0.0,0.157
2026-01-02 07:30:00+00:00,0.656,False,False,0.0,0.656
2026-01-02 08:00:00+00:00,0.923,False,False,0.0,0.923
2026-01-02 08:30:00+00:00,0.252,False,False,0.0,0.252
2026-01-02 09:00:00+00:00,0.42,False,False,0.0,0.42
2026-01-02 09:30:00+00:00,0.569,False,False,0.0,0.569
2026-01-02 10:00:00+00:00,0.55,False,False,0.0,0.55
2026-01-02 10:30:00+00:00,0.593,False,False,0.0,0.593
2026-01-02 11:00:00+00:00,0.166,False,False,0.0,0.166
2026-01-02 11:30:00+00:00,0.14,False,False,0.0,0.14
2026-01-02 12:00:00+00:00,0.116,False,False,0.0,0.116
2026-01-02 12:30:00+00:00,0.113,False,False,0.0,0.113
2026-01-02 13:00:00+00:00,0.102,False,False,0.0,0.102
2026-01-02 13:30:00+00:00,0.093,False,False,0.0,0.093
2026-01-02 14:00:00+00:00,0.177,False,False,0.0,0.177
2026-01-02 14:30:00+00:00,0.253,False,False,0.0,0.253
2026-01-02 15:00:00+00:00,0.327,False,False,0.0,0.327
2026-01-02 15:30:00+00:00,0.398,False,False,0.0,0.398
2026-01-02 16:00:00+00:00,0.315,False,False,0.0,0.315
2026-01-02 16:30:00+00:00,0.235,False,False,0.0,0.235
2026-01-02 17:00:00+00:00,0.515,False,False,0.0,0.515
2026-01-02 17:30:00+00:00,0.753,False,False,0.0,0.753
2026-01-02 18:00:00+00:00,0.249,False,False,0.0,0.249
2026-01-02 18:30:00+00:00,0.203,False,False,0.0,0.203
2026-01-02 19:00:00+00:00,0.257,False,False,0.0,0.257
2026-01-02 19:30:00+00:00,0.217,False,False,0.0,0.217
2026-01-02 20:00:00+00:00,0.218,False,False,0.0,0.218
2026-01-02 20:30:00+00:00,2.152,False,False,0.0,2.152
2026-01-02 21:00:00+00:00,0.21,False,False,0.0,0.21
2026-01-02 21:30:00+00:00,2.941,False,True,2.7529999999999997,0.18800000000000017
2026-01-02 22:00:00+00:00,3.568,False,True,3.4,0.16800000000000015
2026-01-02 22:30:00+00:00,0.254,False,False,0.0,0.254
2026-01-02 23:00:00+00:00,0.253,True,False,0.0,0.253
2026-01-02 23:30:00+00:00,0.189,True,False,0.0,0.189
2026-01-03 00:00:00+00:00,0.086,True,False,0.0,0.086
2026-01-03 00:30:00+00:00,0.084,True,False,0.0,0.084
2026-01-03 01:00:00+00:00,1.728,True,True,1.64,0.08800000000000008
2026-01-03 01:30:00+00:00,0.087,True,False,0.0,0.087
2026-01-03 02:00:00+00:00,3.774,True,True,3.689,0.08499999999999996
2026-01-03 02:30:00+00:00,3.801,True,True,3.7230000000000003,0.07799999999999985
2026-01-03 03:00:00+00:00,3.819,True,True,3.745,0.07399999999999984
2026-01-03 03:30:00+00:00,3.808,True,True,3.7329999999999997,0.07500000000000018
2026-01-03 04:00:00+00:00,3.457,True,True,3.383,0.07399999999999984
2026-01-03 04:30:00+00:00,1.935,True,True,1.862,0.07299999999999995
2026-01-03 05:00:00+00:00,3.807,False,True,3.734,0.07299999999999995
2026-01-03 05:30:00+00:00,3.813,False,True,3.737,0.07600000000000007
2026-01-03 06:00:00+00:00,3.804,False,True,3.7209999999999996,0.08300000000000018
2026-01-03 06:30:00+00:00,0.102,False,False,0.0,0.102
2026-01-03 07:00:00+00:00,1.392,False,False,0.0,1.392
2026-01-03 07:30:00+00:00,0.177,False,False,0.0,0.177
2026-01-03 08:00:00+00:00,1.828,False,False,0.0,1.828
2026-01-03 08:30:00+00:00,1.211,False,False,0.0,1.211
2026-01-03 09:00:00+00:00,1.544,False,False,0.0,1.544
2026-01-03 09:30:00+00:00,0.901,False,False,0.0,0.901
2026-01-03 10:00:00+00:00,0.667,False,False,0.0,0.667
2026-01-03 10:30:00+00:00,0.127,False,False,0.0,0.127
2026-01-03 11:00:00+00:00,0.104,False,False,0.0,0.104
2026-01-03 11:30:00+00:00,0.108,False,False,0.0,0.108
2026-01-03 12:00:00+00:00,0.421,False,False,0.0,0.421
2026-01-03 12:30:00+00:00,0.109,False,False,0.0,0.109
2026-01-03 13:00:00+00:00,0.092,False,False,0.0,0.092
2026-01-03 13:30:00+00:00,0.166,False,False,0.0,0.166
2026-01-03 14:00:00+00:00,0.197,False,False,0.0,0.197
2026-01-03 14:30:00+00:00,0.174,False,False,0.0,0.174
2026-01-03 15:00:00+00:00,0.144,False,False,0.0,0.144
2026-01-03 15:30:00+00:00,0.223,False,False,0.0,0.223
2026-01-03 16:00:00+00:00,0.563,False,False,0.0,0.563
2026-01-03 16:30:00+00:00,0.259,False,False,0.0,0.259
2026-01-03 17:00:00+00:00,0.256,False,False,0.0,0.256
2026-01-03 17:30:00+00:00,0.531,False,False,0.0,0.531
2026-01-03 18:00:00+00:00,0.252,False,False,0.0,0.252
2026-01-03 18:30:00+00:00,0.193,False,False,0.0,0.193
2026-01-03 19:00:00+00:00,0.162,False,False,0.0,0.162
2026-01-03 19:30:00+00:00,0.143,False,False,0.0,0.143
2026-01-03 20:00:00+00:00,0.142,False,False,0.0,0.142
2026-01-03 20:30:00+00:00,0.144,False,False,0.0,0.144
2026-01-03 21:00:00+00:00,0.268,False,False,0.0,0.268
2026-01-03 21:30:00+00:00,0.289,False,False,0.0,0.289
2026-01-03 22:00:00+00:00,0.289,False,False,0.0,0.289
2026-01-03 22:30:00+00:00,0.284,False,False,0.0,0.284
2026-01-03 23:00:00+00:00,0.217,True,False,0.0,0.217
2026-01-03 23:30:00+00:00,0.087,True,False,0.0,0.087
2026-01-04 00:00:00+00:00,0.094,True,False,0.0,0.094
2026-01-04 00:30:00+00:00,0.127,True,False,0.0,0.127
2026-01-04 01:00:00+00:00,0.088,True,False,0.0,0.088
2026-01-04 01:30:00+00:00,0.086,True,False,0.0,0.086
2026-01-04 02:00:00+00:00,0.085,True,False,0.0,0.085
2026-01-04 02:30:00+00:00,0.078,True,False,0.0,0.078
2026-01-04 03:00:00+00:00,0.073,True,False,0.0,0.073
2026-01-04 03:30:00+00:00,0.079,True,False,0.0,0.079
2026-01-04 04:00:00+00:00,0.062,True,False,0.0,0.062
2026-01-04 04:30:00+00:00,0.074,True,False,0.0,0.074
2026-01-04 05:00:00+00:00,0.074,False,False,0.0,0.074
2026-01-04 05:30:00+00:00,0.064,False,False,0.0,0.064
2026-01-04 06:00:00+00:00,0.085,False,False,0.0,0.085
2026-01-04 06:30:00+00:00,0.099,False,False,0.0,0.099
2026-01-04 07:00:00+00:00,0.153,False,False,0.0,0.153
2026-01-04 07:30:00+00:00,0.224,False,False,0.0,0.224
2026-01-04 08:00:00+00:00,0.922,False,False,0.0,0.922
2026-01-04 08:30:00+00:00,1.03,False,False,0.0,1.03
2026-01-04 09:00:00+00:00,0.559,False,False,0.0,0.559
2026-01-04 09:30:00+00:00,0.19,False,False,0.0,0.19
2026-01-04 10:00:00+00:00,0.092,False,False,0.0,0.092
2026-01-04 10:30:00+00:00,0.436,False,False,0.0,0.436
2026-01-04 11:00:00+00:00,0.077,False,False,0.0,0.077
2026-01-04 11:30:00+00:00,0.08,False,False,0.0,0.08
2026-01-04 12:00:00+00:00,0.106,False,False,0.0,0.106
2026-01-04 12:30:00+00:00,0.089,False,False,0.0,0.089
2026-01-04 13:00:00+00:00,0.08,False,False,0.0,0.08
2026-01-04 13:30:00+00:00,0.075,False,False,0.0,0.075
2026-01-04 14:00:00+00:00,0.069,False,False,0.0,0.069
2026-01-04 14:30:00+00:00,0.078,False,False,0.0,0.078
2026-01-04 15:00:00+00:00,0.202,False,False,0.0,0.202
2026-01-04 15:30:00+00:00,0.3,False,False,0.0,0.3
2026-01-04 16:00:00+00:00,0.271,False,False,0.0,0.271
2026-01-04 16:30:00+00:00,0.255,False,False,0.0,0.255
2026-01-04 17:00:00+00:00,0.344,False,False,0.0,0.344
2026-01-04 17:30:00+00:00,0.308,False,False,0.0,0.308
2026-01-04 18:00:00+00:00,0.24,False,False,0.0,0.24
2026-01-04 18:30:00+00:00,0.223,False,False,0.0,0.223
2026-01-04 19:00:00+00:00,0.239,False,False,0.0,0.239
2026-01-04 19:30:00+00:00,0.224,False,False,0.0,0.224
2026-01-04 20:00:00+00:00,0.224,False,False,0.0,0.224
2026-01-04 20:30:00+00:00,0.191,False,False,0.0,0.191
